_tid_,timestamp,value,seasonal,trend,resid,thr1,thr2
3433,3433.0,0.09,-0.03,0.15,-0.0299999999999999,-0.2616495891895856,0.2270711099211401
3434,3434.0,0.09,-0.04,0.15,-0.0199999999999999,-0.2616495891895856,0.2270711099211401
3435,3435.0,0.08,-0.05,0.15,-0.0199999999999999,-0.2616495891895856,0.2270711099211401
3436,3436.0,0.07,-0.06,0.15,-0.0199999999999999,-0.2616495891895856,0.2270711099211401
3437,3437.0,0.07,-0.07,0.15,-0.0099999999999999,-0.2616495891895856,0.2270711099211401
3438,3438.0,0.06,-0.0799999999999999,0.15,-0.01,-0.2616495891895856,0.2270711099211401
3439,3439.0,0.07,-0.08,0.15,1.3877787807814457e-17,-0.2616495891895856,0.2270711099211401
3440,3440.0,0.06,-0.08,0.15,-0.0099999999999999,-0.2616495891895856,0.2270711099211401
3441,3441.0,0.05,-0.09,0.15,-0.0099999999999999,-0.2616495891895856,0.2270711099211401
3442,3442.0,0.04,-0.0999999999999999,0.15,-0.0099999999999999,-0.2616495891895856,0.2270711099211401
3443,3443.0,0.04,-0.1,0.15,-0.0099999999999999,-0.2616495891895856,0.2270711099211401
3444,3444.0,0.03,-0.1099999999999999,0.15,-0.01,-0.2616495891895856,0.2270711099211401
3445,3445.0,0.03,-0.11,0.15,-0.0099999999999999,-0.2616495891895856,0.2270711099211401
3446,3446.0,0.03,-0.11,0.15,-0.0099999999999999,-0.2616495891895856,0.2270711099211401
3447,3447.0,0.02,-0.12,0.15,-0.01,-0.2616495891895856,0.2270711099211401
3448,3448.0,0.02,-0.12,0.15,-0.0099999999999999,-0.2616495891895856,0.2270711099211401
3449,3449.0,0.02,-0.12,0.15,-0.0099999999999999,-0.2616495891895856,0.2270711099211401
3450,3450.0,0.02,-0.12,0.15,-0.0099999999999999,-0.2616495891895856,0.2270711099211401
3451,3451.0,0.01,-0.13,0.15,-0.0099999999999999,-0.2616495891895856,0.2270711099211401
3452,3452.0,0.01,-0.13,0.15,-0.0099999999999999,-0.2616495891895856,0.2270711099211401
3453,3453.0,0.01,-0.13,0.15,-0.0099999999999999,-0.2616495891895856,0.2270711099211401
3454,3454.0,0.01,-0.13,0.15,-0.0099999999999999,-0.2616495891895856,0.2270711099211401
3455,3455.0,0.01,-0.13,0.15,-0.0099999999999999,-0.2616495891895856,0.2270711099211401
3456,3456.0,0.01,-0.125,0.15,-0.0149999999999999,-0.2616495891895856,0.2270711099211401
3457,3457.0,0.01,-0.13,0.15,-0.0099999999999999,-0.2616495891895856,0.2270711099211401
3458,3458.0,0.01,-0.13,0.15,-0.0099999999999999,-0.2616495891895856,0.2270711099211401
3459,3459.0,0.01,-0.13,0.15,-0.0099999999999999,-0.2616495891895856,0.2270711099211401
3460,3460.0,0.01,-0.13,0.15,-0.0099999999999999,-0.2616495891895856,0.2270711099211401
3461,3461.0,0.01,-0.13,0.15,-0.0099999999999999,-0.2616495891895856,0.2270711099211401
3462,3462.0,0.01,-0.13,0.15,-0.0099999999999999,-0.2616495891895856,0.2270711099211401
3463,3463.0,0.0,-0.13,0.15,-0.0199999999999999,-0.2616495891895856,0.2270711099211401
3464,3464.0,0.01,-0.13,0.15,-0.0099999999999999,-0.2616495891895856,0.2270711099211401
3465,3465.0,0.0,-0.1362499999999999,0.15,-0.01375,-0.2616495891895856,0.2270711099211401
3466,3466.0,0.0,-0.14,0.15,-0.0099999999999999,-0.2616495891895856,0.2270711099211401
3467,3467.0,0.0,-0.14,0.15,-0.0099999999999999,-0.2616495891895856,0.2270711099211401
3468,3468.0,0.0,-0.14,0.15,-0.0099999999999999,-0.2616495891895856,0.2270711099211401
3469,3469.0,0.0,-0.14,0.15,-0.0099999999999999,-0.2616495891895856,0.2270711099211401
3470,3470.0,0.0,-0.14,0.15,-0.0099999999999999,-0.2616495891895856,0.2270711099211401
3471,3471.0,0.0,-0.14,0.15,-0.0099999999999999,-0.2616495891895856,0.2270711099211401
3472,3472.0,0.0,-0.14,0.15,-0.0099999999999999,-0.2616495891895856,0.2270711099211401
3473,3473.0,0.0,-0.14,0.15,-0.0099999999999999,-0.2616495891895856,0.2270711099211401
3474,3474.0,0.0,-0.14,0.15,-0.0099999999999999,-0.2616495891895856,0.2270711099211401
3475,3475.0,0.0,-0.14,0.15,-0.0099999999999999,-0.2616495891895856,0.2270711099211401
3476,3476.0,0.0,-0.14,0.15,-0.0099999999999999,-0.2616495891895856,0.2270711099211401
3477,3477.0,0.0,-0.14,0.15,-0.0099999999999999,-0.2616495891895856,0.2270711099211401
3478,3478.0,0.0,-0.14,0.15,-0.0099999999999999,-0.2616495891895856,0.2270711099211401
3479,3479.0,0.0,-0.14,0.15,-0.0099999999999999,-0.2616495891895856,0.2270711099211401
3480,3480.0,0.0,-0.14,0.15,-0.0099999999999999,-0.2616495891895856,0.2270711099211401
3481,3481.0,0.0,-0.14,0.15,-0.0099999999999999,-0.2616495891895856,0.2270711099211401
3482,3482.0,0.0,-0.14,0.15,-0.0099999999999999,-0.2616495891895856,0.2270711099211401
3483,3483.0,0.0,-0.14,0.15,-0.0099999999999999,-0.2616495891895856,0.2270711099211401
3484,3484.0,0.0,-0.14,0.15,-0.0099999999999999,-0.2616495891895856,0.2270711099211401
3485,3485.0,0.0,-0.14,0.15,-0.0099999999999999,-0.2616495891895856,0.2270711099211401
3486,3486.0,0.0,-0.14,0.15,-0.0099999999999999,-0.2616495891895856,0.2270711099211401
3487,3487.0,0.0,-0.14,0.15,-0.0099999999999999,-0.2616495891895856,0.2270711099211401
3488,3488.0,0.0,-0.14,0.15,-0.0099999999999999,-0.2616495891895856,0.2270711099211401
3489,3489.0,0.0,-0.14,0.15,-0.0099999999999999,-0.2616495891895856,0.2270711099211401
3490,3490.0,0.0,-0.14,0.15,-0.0099999999999999,-0.2616495891895856,0.2270711099211401
3491,3491.0,0.0,-0.14,0.15,-0.0099999999999999,-0.2616495891895856,0.2270711099211401
3492,3492.0,0.0,-0.14,0.15,-0.0099999999999999,-0.2616495891895856,0.2270711099211401
3493,3493.0,0.0,-0.14,0.15,-0.0099999999999999,-0.2616495891895856,0.2270711099211401
3494,3494.0,0.0,-0.14,0.15,-0.0099999999999999,-0.2616495891895856,0.2270711099211401
3495,3495.0,0.0,-0.14,0.15,-0.0099999999999999,-0.2616495891895856,0.2270711099211401
3496,3496.0,0.0,-0.14,0.15,-0.0099999999999999,-0.2616495891895856,0.2270711099211401
3497,3497.0,0.0,-0.14,0.15,-0.0099999999999999,-0.2616495891895856,0.2270711099211401
3498,3498.0,0.0,-0.14,0.15,-0.0099999999999999,-0.2616495891895856,0.2270711099211401
3499,3499.0,0.0,-0.14,0.15,-0.0099999999999999,-0.2616495891895856,0.2270711099211401
3500,3500.0,0.0,-0.14,0.15,-0.0099999999999999,-0.2616495891895856,0.2270711099211401
3501,3501.0,0.0,-0.14,0.15,-0.0099999999999999,-0.2616495891895856,0.2270711099211401
3502,3502.0,0.0,-0.14,0.15,-0.0099999999999999,-0.2616495891895856,0.2270711099211401
3503,3503.0,0.0,-0.14,0.15,-0.0099999999999999,-0.2616495891895856,0.2270711099211401
3504,3504.0,0.0,-0.14,0.15,-0.0099999999999999,-0.2616495891895856,0.2270711099211401
3505,3505.0,0.0,-0.14,0.15,-0.0099999999999999,-0.2616495891895856,0.2270711099211401
3506,3506.0,0.0,-0.14,0.15,-0.0099999999999999,-0.2616495891895856,0.2270711099211401
3507,3507.0,0.0,-0.14,0.15,-0.0099999999999999,-0.2616495891895856,0.2270711099211401
3508,3508.0,0.0,-0.14,0.15,-0.0099999999999999,-0.2616495891895856,0.2270711099211401
3509,3509.0,0.0,-0.14,0.15,-0.0099999999999999,-0.2616495891895856,0.2270711099211401
3510,3510.0,0.0,-0.14,0.15,-0.0099999999999999,-0.2616495891895856,0.2270711099211401
3511,3511.0,0.0,-0.14,0.15,-0.0099999999999999,-0.2616495891895856,0.2270711099211401
3512,3512.0,0.0,-0.14,0.15,-0.0099999999999999,-0.2616495891895856,0.2270711099211401
3513,3513.0,0.0,-0.14,0.15,-0.0099999999999999,-0.2616495891895856,0.2270711099211401
3514,3514.0,0.0,-0.14,0.15,-0.0099999999999999,-0.2616495891895856,0.2270711099211401
3515,3515.0,0.0,-0.14,0.15,-0.0099999999999999,-0.2616495891895856,0.2270711099211401
3516,3516.0,0.0,-0.13,0.15,-0.0199999999999999,-0.2616495891895856,0.2270711099211401
3517,3517.0,0.0,-0.13,0.15,-0.0199999999999999,-0.2616495891895856,0.2270711099211401
3518,3518.0,0.01,-0.13,0.15,-0.0099999999999999,-0.2616495891895856,0.2270711099211401
3519,3519.0,0.01,-0.13,0.15,-0.0099999999999999,-0.2616495891895856,0.2270711099211401
3520,3520.0,0.01,-0.13,0.15,-0.0099999999999999,-0.2616495891895856,0.2270711099211401
3521,3521.0,0.01,-0.12,0.15,-0.0199999999999999,-0.2616495891895856,0.2270711099211401
3522,3522.0,0.01,-0.12,0.15,-0.0199999999999999,-0.2616495891895856,0.2270711099211401
3523,3523.0,0.01,-0.12,0.15,-0.0199999999999999,-0.2616495891895856,0.2270711099211401
3524,3524.0,0.02,-0.11,0.15,-0.0199999999999999,-0.2616495891895856,0.2270711099211401
3525,3525.0,0.02,-0.1099999999999999,0.15,-0.02,-0.2616495891895856,0.2270711099211401
3526,3526.0,0.02,-0.1,0.15,-0.03,-0.2616495891895856,0.2270711099211401
3527,3527.0,0.03,-0.09,0.15,-0.03,-0.2616495891895856,0.2270711099211401
3528,3528.0,0.03,-0.0799999999999999,0.15,-0.04,-0.2616495891895856,0.2270711099211401
3529,3529.0,0.04,-0.07,0.15,-0.0399999999999999,-0.2616495891895856,0.2270711099211401
3530,3530.0,0.04,-0.06,0.15,-0.0499999999999999,-0.2616495891895856,0.2270711099211401
3531,3531.0,0.05,-0.0499999999999999,0.15,-0.05,-0.2616495891895856,0.2270711099211401
3532,3532.0,0.05,-0.03,0.15,-0.0699999999999999,-0.2616495891895856,0.2270711099211401
3533,3533.0,0.06,-0.0099999999999999,0.15,-0.08,-0.2616495891895856,0.2270711099211401
3534,3534.0,0.07,0.01,0.15,-0.09,-0.2616495891895856,0.2270711099211401
3535,3535.0,0.08,0.0399999999999999,0.15,-0.1099999999999999,-0.2616495891895856,0.2270711099211401
3536,3536.0,0.08,0.06,0.15,-0.13,-0.2616495891895856,0.2270711099211401
3537,3537.0,0.09,0.09,0.15,-0.15,-0.2616495891895856,0.2270711099211401
3538,3538.0,0.1,0.12,0.15,-0.1699999999999999,-0.2616495891895856,0.2270711099211401
3539,3539.0,0.1,0.1599999999999999,0.15,-0.2099999999999999,-0.2616495891895856,0.2270711099211401
3540,3540.0,0.12,0.2,0.15,-0.23,-0.2616495891895856,0.2270711099211401
3541,3541.0,0.13,0.24,0.15,-0.26,-0.2616495891895856,0.2270711099211401
3542,3542.0,0.14,0.2799999999999999,0.15,0.08,-0.2616495891895856,0.2270711099211401
3543,3543.0,0.14,0.3199999999999999,0.15,-0.04,-0.2616495891895856,0.2270711099211401
3544,3544.0,0.15,0.365,0.1475,-0.09,-0.2616495891895856,0.2270711099211401
3545,3545.0,0.16,0.41,0.145,1.3877787807814457e-17,-0.2616495891895856,0.2270711099211401
3546,3546.0,0.17,0.4649999999999999,0.145,0.0999999999999999,-0.2616495891895856,0.2270711099211401
3547,3547.0,0.18,0.51,0.145,-1.3877787807814457e-17,-0.2616495891895856,0.2270711099211401
3548,3548.0,0.18,0.5499999999999999,0.145,-0.0799999999999999,-0.2616495891895856,0.2270711099211401
3549,3549.0,0.18,0.575,0.145,0.0199999999999999,-0.2616495891895856,0.2270711099211401
3550,3550.0,0.19,0.595,0.145,-0.13,-0.2616495891895856,0.2270711099211401
3551,3551.0,0.18,0.615,0.145,-0.06,-0.2616495891895856,0.2270711099211401
3552,3552.0,0.18,0.6174999999999999,0.145,0.005,-0.2616495891895856,0.2270711099211401
3553,3553.0,0.19,0.625,0.145,-0.5800000000000001,-0.2616495891895856,0.2270711099211401
3554,3554.0,0.2,0.63,0.145,0.06,-0.2616495891895856,0.2270711099211401
3555,3555.0,0.2,0.6,0.145,-0.005,-0.2616495891895856,0.2270711099211401
3556,3556.0,0.19,0.5549999999999999,0.145,-0.0249999999999999,-0.2616495891895856,0.2270711099211401
3557,3557.0,0.19,0.495,0.145,0.0499999999999999,-0.2616495891895856,0.2270711099211401
3558,3558.0,0.19,0.4574999999999999,0.145,0.02,-0.2616495891895856,0.2270711099211401
3559,3559.0,0.19,0.43,0.145,-0.3199999999999999,-0.2616495891895856,0.2270711099211401
3560,3560.0,0.19,0.415,0.145,-0.03,-0.2616495891895856,0.2270711099211401
3561,3561.0,0.19,0.3725,0.145,0.0025,-0.2616495891895856,0.2270711099211401
3562,3562.0,0.18,0.3149999999999999,0.145,0.02,-0.2616495891895856,0.2270711099211401
3563,3563.0,0.17,0.25,0.145,-0.225,-0.2616495891895856,0.2270711099211401
3564,3564.0,0.17,0.2,0.145,-0.175,-0.2616495891895856,0.2270711099211401
3565,3565.0,0.17,0.18,0.145,-0.155,-0.2616495891895856,0.2270711099211401
3566,3566.0,0.17,0.1549999999999999,0.145,-0.1299999999999999,-0.2616495891895856,0.2270711099211401
3567,3567.0,0.17,0.135,0.145,-0.11,-0.2616495891895856,0.2270711099211401
3568,3568.0,0.17,0.115,0.145,-0.09,-0.2616495891895856,0.2270711099211401
3569,3569.0,0.17,0.0949999999999999,0.145,-0.0699999999999999,-0.2616495891895856,0.2270711099211401
3570,3570.0,0.16,0.075,0.145,-0.06,-0.2616495891895856,0.2270711099211401
3571,3571.0,0.17,0.065,0.145,-0.04,-0.2616495891895856,0.2270711099211401
3572,3572.0,0.17,0.055,0.145,-0.03,-0.2616495891895856,0.2270711099211401
3573,3573.0,0.17,0.0499999999999999,0.145,-0.0249999999999999,-0.2616495891895856,0.2270711099211401
3574,3574.0,0.17,0.0399999999999999,0.145,-0.0149999999999999,-0.2616495891895856,0.2270711099211401
3575,3575.0,0.16,0.03,0.145,-0.015,-0.2616495891895856,0.2270711099211401
3576,3576.0,0.16,0.0199999999999999,0.145,-0.005,-0.2616495891895856,0.2270711099211401
3577,3577.0,0.16,0.015,0.145,-1.3877787807814457e-17,-0.2616495891895856,0.2270711099211401
3578,3578.0,0.16,0.01,0.145,0.0049999999999999,-0.2616495891895856,0.2270711099211401
3579,3579.0,0.16,0.01,0.145,0.0049999999999999,-0.2616495891895856,0.2270711099211401
3580,3580.0,0.16,0.0099999999999999,0.145,0.005,-0.2616495891895856,0.2270711099211401
3581,3581.0,0.16,0.0,0.145,0.0149999999999999,-0.2616495891895856,0.2270711099211401
3582,3582.0,0.16,0.0,0.145,0.0149999999999999,-0.2616495891895856,0.2270711099211401
3583,3583.0,0.16,0.0,0.145,0.0149999999999999,-0.2616495891895856,0.2270711099211401
3584,3584.0,0.16,0.0,0.145,0.0149999999999999,-0.2616495891895856,0.2270711099211401
3585,3585.0,0.16,-0.0099999999999999,0.145,0.0249999999999999,-0.2616495891895856,0.2270711099211401
3586,3586.0,0.16,-0.0049999999999999,0.145,0.0199999999999999,-0.2616495891895856,0.2270711099211401
3587,3587.0,0.15,-0.0099999999999999,0.145,0.0149999999999999,-0.2616495891895856,0.2270711099211401
3588,3588.0,0.16,-0.0099999999999999,0.145,0.0249999999999999,-0.2616495891895856,0.2270711099211401
3589,3589.0,0.15,-0.0099999999999999,0.145,0.0149999999999999,-0.2616495891895856,0.2270711099211401
3590,3590.0,0.15,-0.0099999999999999,0.145,0.0149999999999999,-0.2616495891895856,0.2270711099211401
3591,3591.0,0.15,-0.0099999999999999,0.145,0.0149999999999999,-0.2616495891895856,0.2270711099211401
3592,3592.0,0.15,-0.0049999999999999,0.145,0.0099999999999999,-0.2616495891895856,0.2270711099211401
3593,3593.0,0.16,-0.0099999999999999,0.145,0.0249999999999999,-0.2616495891895856,0.2270711099211401
3594,3594.0,0.16,0.0,0.145,0.0149999999999999,-0.2616495891895856,0.2270711099211401
3595,3595.0,0.16,0.0,0.145,0.0149999999999999,-0.2616495891895856,0.2270711099211401
3596,3596.0,0.16,0.0,0.145,0.0149999999999999,-0.2616495891895856,0.2270711099211401
3597,3597.0,0.16,0.0,0.145,0.0149999999999999,-0.2616495891895856,0.2270711099211401
3598,3598.0,0.15,0.0,0.145,0.0049999999999999,-0.2616495891895856,0.2270711099211401
3599,3599.0,0.16,0.0,0.145,0.0149999999999999,-0.2616495891895856,0.2270711099211401
3600,3600.0,0.15,0.0,0.145,0.0049999999999999,-0.2616495891895856,0.2270711099211401
3601,3601.0,0.16,0.0,0.145,0.0149999999999999,-0.2616495891895856,0.2270711099211401
3602,3602.0,0.16,0.0,0.145,0.0149999999999999,-0.2616495891895856,0.2270711099211401
3603,3603.0,0.16,0.0,0.145,0.0149999999999999,-0.2616495891895856,0.2270711099211401
3604,3604.0,0.16,0.0,0.145,0.0149999999999999,-0.2616495891895856,0.2270711099211401
3605,3605.0,0.16,0.0,0.145,0.0149999999999999,-0.2616495891895856,0.2270711099211401
3606,3606.0,0.16,0.0,0.145,0.0149999999999999,-0.2616495891895856,0.2270711099211401
3607,3607.0,0.16,0.0,0.145,0.0149999999999999,-0.2616495891895856,0.2270711099211401
3608,3608.0,0.16,0.0,0.145,0.0149999999999999,-0.2616495891895856,0.2270711099211401
3609,3609.0,0.16,0.0,0.145,0.0149999999999999,-0.2616495891895856,0.2270711099211401
3610,3610.0,0.16,0.0,0.145,0.0149999999999999,-0.2616495891895856,0.2270711099211401
3611,3611.0,0.16,0.0,0.145,0.0149999999999999,-0.2616495891895856,0.2270711099211401
3612,3612.0,0.16,0.0,0.145,0.0149999999999999,-0.2616495891895856,0.2270711099211401
3613,3613.0,0.16,0.0,0.145,0.0149999999999999,-0.2616495891895856,0.2270711099211401
3614,3614.0,0.17,0.0,0.145,0.0249999999999999,-0.2616495891895856,0.2270711099211401
3615,3615.0,0.16,0.0,0.145,0.0149999999999999,-0.2616495891895856,0.2270711099211401
3616,3616.0,0.17,0.0,0.145,0.0249999999999999,-0.2616495891895856,0.2270711099211401
3617,3617.0,0.16,0.0,0.145,0.0149999999999999,-0.2616495891895856,0.2270711099211401
3618,3618.0,0.17,0.0,0.145,0.0249999999999999,-0.2616495891895856,0.2270711099211401
3619,3619.0,0.17,0.0,0.145,0.0249999999999999,-0.2616495891895856,0.2270711099211401
3620,3620.0,0.17,0.0,0.145,0.0249999999999999,-0.2616495891895856,0.2270711099211401
3621,3621.0,0.17,0.0,0.145,0.0249999999999999,-0.2616495891895856,0.2270711099211401
3622,3622.0,0.17,0.0,0.145,0.0249999999999999,-0.2616495891895856,0.2270711099211401
3623,3623.0,0.17,0.0,0.145,0.0249999999999999,-0.2616495891895856,0.2270711099211401
3624,3624.0,0.17,0.0,0.145,0.0249999999999999,-0.2616495891895856,0.2270711099211401
3625,3625.0,0.17,0.0099999999999999,0.145,0.015,-0.2616495891895856,0.2270711099211401
3626,3626.0,0.17,0.01,0.145,0.0149999999999999,-0.2616495891895856,0.2270711099211401
3627,3627.0,0.17,0.0099999999999999,0.145,0.015,-0.2616495891895856,0.2270711099211401
3628,3628.0,0.17,0.01,0.145,0.0149999999999999,-0.2616495891895856,0.2270711099211401
3629,3629.0,0.17,0.0099999999999999,0.145,0.015,-0.2616495891895856,0.2270711099211401
3630,3630.0,0.18,0.0099999999999999,0.145,0.0249999999999999,-0.2616495891895856,0.2270711099211401
3631,3631.0,0.17,0.0099999999999999,0.145,0.015,-0.2616495891895856,0.2270711099211401
3632,3632.0,0.18,0.0099999999999999,0.145,0.0249999999999999,-0.2616495891895856,0.2270711099211401
3633,3633.0,0.18,0.0099999999999999,0.145,0.0249999999999999,-0.2616495891895856,0.2270711099211401
3634,3634.0,0.17,0.0099999999999999,0.145,0.015,-0.2616495891895856,0.2270711099211401
3635,3635.0,0.17,0.0,0.145,0.0249999999999999,-0.2616495891895856,0.2270711099211401
3636,3636.0,0.17,0.0099999999999999,0.145,0.015,-0.2616495891895856,0.2270711099211401
3637,3637.0,0.17,0.0125,0.145,0.0124999999999999,-0.2616495891895856,0.2270711099211401
3638,3638.0,0.18,0.0199999999999999,0.145,0.0149999999999999,-0.2616495891895856,0.2270711099211401
3639,3639.0,0.17,0.0199999999999999,0.145,0.005,-0.2616495891895856,0.2270711099211401
3640,3640.0,0.18,0.0199999999999999,0.145,0.0149999999999999,-0.2616495891895856,0.2270711099211401
3641,3641.0,0.17,0.0199999999999999,0.145,0.005,-0.2616495891895856,0.2270711099211401
3642,3642.0,0.17,0.02,0.145,0.0049999999999999,-0.2616495891895856,0.2270711099211401
3643,3643.0,0.17,0.0225,0.145,0.0024999999999999,-0.2616495891895856,0.2270711099211401
3644,3644.0,0.18,0.03,0.145,0.0049999999999999,-0.2616495891895856,0.2270711099211401
3645,3645.0,0.18,0.03,0.145,0.0049999999999999,-0.2616495891895856,0.2270711099211401
3646,3646.0,0.18,0.03,0.145,0.0049999999999999,-0.2616495891895856,0.2270711099211401
3647,3647.0,0.18,0.03,0.145,0.0049999999999999,-0.2616495891895856,0.2270711099211401
3648,3648.0,0.19,0.0424999999999999,0.145,0.0024999999999999,-0.2616495891895856,0.2270711099211401
3649,3649.0,0.19,0.06,0.145,-0.015,-0.2616495891895856,0.2270711099211401
3650,3650.0,0.2,0.06,0.145,-0.005,-0.2616495891895856,0.2270711099211401
3651,3651.0,0.2,0.065,0.145,-0.01,-0.2616495891895856,0.2270711099211401
3652,3652.0,0.19,0.0699999999999999,0.145,-0.0249999999999999,-0.2616495891895856,0.2270711099211401
3653,3653.0,0.19,0.07,0.145,-0.025,-0.2616495891895856,0.2270711099211401
3654,3654.0,0.2,0.0949999999999999,0.145,-0.0399999999999999,-0.2616495891895856,0.2270711099211401
3655,3655.0,0.2,0.13,0.145,-0.075,-0.2616495891895856,0.2270711099211401
3656,3656.0,0.21,0.14,0.145,-0.075,-0.2616495891895856,0.2270711099211401
3657,3657.0,0.21,0.13,0.145,-0.065,-0.2616495891895856,0.2270711099211401
3658,3658.0,0.2,0.13,0.145,-0.075,-0.2616495891895856,0.2270711099211401
3659,3659.0,0.21,0.15,0.145,-0.085,-0.2616495891895856,0.2270711099211401
3660,3660.0,0.22,0.205,0.145,-0.13,-0.2616495891895856,0.2270711099211401
3661,3661.0,0.23,0.31,0.145,-0.225,-0.2616495891895856,0.2270711099211401
3662,3662.0,0.24,0.3399999999999999,0.145,-0.245,-0.2616495891895856,0.2270711099211401
3663,3663.0,0.23,0.3,0.145,-0.215,-0.2616495891895856,0.2270711099211401
3664,3664.0,0.21,0.27,0.145,-0.205,-0.2616495891895856,0.2270711099211401
3665,3665.0,0.21,0.25,0.145,-0.185,-0.2616495891895856,0.2270711099211401
3666,3666.0,0.22,0.2799999999999999,0.145,-0.205,-0.2616495891895856,0.2270711099211401
3667,3667.0,0.23,0.4,0.145,0.0149999999999999,-0.2616495891895856,0.2270711099211401
3668,3668.0,0.23,0.4499999999999999,0.145,0.005,-0.2616495891895856,0.2270711099211401
3669,3669.0,0.22,0.42,0.145,-0.0249999999999999,-0.2616495891895856,0.2270711099211401
3670,3670.0,0.2,0.37,0.145,-0.075,-0.2616495891895856,0.2270711099211401
3671,3671.0,0.2,0.3399999999999999,0.145,0.0062499999999999,-0.2616495891895856,0.2270711099211401
3672,3672.0,0.2,0.33,0.145,0.055,-0.2616495891895856,0.2270711099211401
3673,3673.0,0.21,0.4,0.145,-0.09,-0.2616495891895856,0.2270711099211401
3674,3674.0,0.21,0.4299999999999999,0.145,-0.0049999999999999,-0.2616495891895856,0.2270711099211401
3675,3675.0,0.21,0.41,0.145,-0.09,-0.2616495891895856,0.2270711099211401
3676,3676.0,0.19,0.36,0.145,-0.06,-0.2616495891895856,0.2270711099211401
3677,3677.0,0.19,0.31,0.145,-0.12,-0.2616495891895856,0.2270711099211401
3678,3678.0,0.18,0.2799999999999999,0.15,-0.2499999999999999,-0.2616495891895856,0.2270711099211401
3679,3679.0,0.18,0.26,0.15,-0.23,-0.2616495891895856,0.2270711099211401
3680,3680.0,0.17,0.25,0.15,-0.2299999999999999,-0.2616495891895856,0.2270711099211401
3681,3681.0,0.17,0.2299999999999999,0.15,-0.2099999999999999,-0.2616495891895856,0.2270711099211401
3682,3682.0,0.16,0.2099999999999999,0.15,-0.1999999999999999,-0.2616495891895856,0.2270711099211401
3683,3683.0,0.16,0.18,0.15,-0.1699999999999999,-0.2616495891895856,0.2270711099211401
3684,3684.0,0.15,0.1699999999999999,0.15,-0.1699999999999999,-0.2616495891895856,0.2270711099211401
3685,3685.0,0.16,0.15,0.15,-0.14,-0.2616495891895856,0.2270711099211401
3686,3686.0,0.15,0.14,0.15,-0.14,-0.2616495891895856,0.2270711099211401
3687,3687.0,0.15,0.13,0.15,-0.13,-0.2616495891895856,0.2270711099211401
3688,3688.0,0.14,0.1,0.155,-0.1149999999999999,-0.2616495891895856,0.2270711099211401
3689,3689.0,0.14,0.09,0.155,-0.1049999999999999,-0.2616495891895856,0.2270711099211401
3690,3690.0,0.14,0.0799999999999999,0.155,-0.0949999999999999,-0.2616495891895856,0.2270711099211401
3691,3691.0,0.13,0.07,0.155,-0.095,-0.2616495891895856,0.2270711099211401
3692,3692.0,0.13,0.0699999999999999,0.155,-0.0949999999999999,-0.2616495891895856,0.2270711099211401
3693,3693.0,0.13,0.05,0.155,-0.075,-0.2616495891895856,0.2270711099211401
3694,3694.0,0.13,0.0499999999999999,0.155,-0.0749999999999999,-0.2616495891895856,0.2270711099211401
3695,3695.0,0.12,0.04,0.155,-0.075,-0.2616495891895856,0.2270711099211401
3696,3696.0,0.12,0.04,0.155,-0.075,-0.2616495891895856,0.2270711099211401
3697,3697.0,0.13,0.04,0.155,-0.065,-0.2616495891895856,0.2270711099211401
3698,3698.0,0.13,0.0399999999999999,0.155,-0.0649999999999999,-0.2616495891895856,0.2270711099211401
3699,3699.0,0.13,0.0399999999999999,0.155,-0.0649999999999999,-0.2616495891895856,0.2270711099211401
3700,3700.0,0.12,0.03,0.155,-0.065,-0.2616495891895856,0.2270711099211401
3701,3701.0,0.12,0.0199999999999999,0.155,-0.0549999999999999,-0.2616495891895856,0.2270711099211401
3702,3702.0,0.12,0.0199999999999999,0.155,-0.0549999999999999,-0.2616495891895856,0.2270711099211401
3703,3703.0,0.12,0.0199999999999999,0.155,-0.0549999999999999,-0.2616495891895856,0.2270711099211401
3704,3704.0,0.11,0.01,0.155,-0.055,-0.2616495891895856,0.2270711099211401
3705,3705.0,0.11,0.0099999999999999,0.155,-0.0549999999999999,-0.2616495891895856,0.2270711099211401
3706,3706.0,0.11,0.0,0.155,-0.045,-0.2616495891895856,0.2270711099211401
3707,3707.0,0.11,0.0,0.155,-0.045,-0.2616495891895856,0.2270711099211401
3708,3708.0,0.12,0.0,0.155,-0.035,-0.2616495891895856,0.2270711099211401
3709,3709.0,0.13,0.01,0.155,-0.035,-0.2616495891895856,0.2270711099211401
3710,3710.0,0.12,0.01,0.155,-0.045,-0.2616495891895856,0.2270711099211401
3711,3711.0,0.11,0.0,0.155,-0.045,-0.2616495891895856,0.2270711099211401
3712,3712.0,0.1,-0.01,0.155,-0.0449999999999999,-0.2616495891895856,0.2270711099211401
3713,3713.0,0.1,-0.02,0.155,-0.0349999999999999,-0.2616495891895856,0.2270711099211401
3714,3714.0,0.09,-0.02,0.155,-0.045,-0.2616495891895856,0.2270711099211401
3715,3715.0,0.1,-0.0199999999999999,0.155,-0.035,-0.2616495891895856,0.2270711099211401
3716,3716.0,0.09,-0.02,0.155,-0.0449999999999999,-0.2616495891895856,0.2270711099211401
3717,3717.0,0.09,-0.03,0.155,-0.035,-0.2616495891895856,0.2270711099211401
3718,3718.0,0.08,-0.04,0.155,-0.0349999999999999,-0.2616495891895856,0.2270711099211401
