timestamp,value,seasonal,trend,resid,thr1,thr2
2063.0,0.0,-0.14,0.13,0.010000000000000009,-0.26164958918958564,0.22707110992114019
2064.0,0.0,-0.14,0.13,0.010000000000000009,-0.26164958918958564,0.22707110992114019
2065.0,0.0,-0.14,0.13,0.010000000000000009,-0.26164958918958564,0.22707110992114019
2066.0,0.0,-0.14,0.13,0.010000000000000009,-0.26164958918958564,0.22707110992114019
2067.0,0.0,-0.14,0.13,0.010000000000000009,-0.26164958918958564,0.22707110992114019
2068.0,0.0,-0.14,0.13,0.010000000000000009,-0.26164958918958564,0.22707110992114019
2069.0,0.0,-0.14,0.13,0.010000000000000009,-0.26164958918958564,0.22707110992114019
2070.0,0.0,-0.14,0.13,0.010000000000000009,-0.26164958918958564,0.22707110992114019
2071.0,0.0,-0.14,0.13,0.010000000000000009,-0.26164958918958564,0.22707110992114019
2072.0,0.0,-0.14,0.13,0.010000000000000009,-0.26164958918958564,0.22707110992114019
2073.0,0.0,-0.14,0.13,0.010000000000000009,-0.26164958918958564,0.22707110992114019
2074.0,0.0,-0.14,0.13,0.010000000000000009,-0.26164958918958564,0.22707110992114019
2075.0,0.0,-0.14,0.13,0.010000000000000009,-0.26164958918958564,0.22707110992114019
2076.0,0.01,-0.13,0.13,0.009999999999999995,-0.26164958918958564,0.22707110992114019
2077.0,0.01,-0.13,0.13,0.009999999999999995,-0.26164958918958564,0.22707110992114019
2078.0,0.01,-0.13,0.13,0.009999999999999995,-0.26164958918958564,0.22707110992114019
2079.0,0.01,-0.13,0.13,0.009999999999999995,-0.26164958918958564,0.22707110992114019
2080.0,0.01,-0.13,0.13,0.009999999999999995,-0.26164958918958564,0.22707110992114019
2081.0,0.02,-0.12000000000000001,0.13,0.010000000000000009,-0.26164958918958564,0.22707110992114019
2082.0,0.02,-0.12000000000000001,0.13,0.010000000000000009,-0.26164958918958564,0.22707110992114019
2083.0,0.02,-0.12000000000000001,0.13,0.010000000000000009,-0.26164958918958564,0.22707110992114019
2084.0,0.03,-0.11000000000000001,0.13,0.010000000000000009,-0.26164958918958564,0.22707110992114019
2085.0,0.03,-0.10999999999999999,0.13,0.009999999999999981,-0.26164958918958564,0.22707110992114019
2086.0,0.04,-0.1,0.13,0.010000000000000009,-0.26164958918958564,0.22707110992114019
2087.0,0.05,-0.09,0.13,0.009999999999999995,-0.26164958918958564,0.22707110992114019
2088.0,0.06,-0.07999999999999999,0.13,0.009999999999999981,-0.26164958918958564,0.22707110992114019
2089.0,0.07,-0.07,0.13,0.010000000000000009,-0.26164958918958564,0.22707110992114019
2090.0,0.08,-0.06,0.13,0.009999999999999995,-0.26164958918958564,0.22707110992114019
2091.0,0.09,-0.04999999999999999,0.13,0.009999999999999981,-0.26164958918958564,0.22707110992114019
2092.0,0.11,-0.03,0.13,0.009999999999999995,-0.26164958918958564,0.22707110992114019
2093.0,0.13,-0.009999999999999981,0.13,0.009999999999999981,-0.26164958918958564,0.22707110992114019
2094.0,0.15,0.010000000000000009,0.13,0.009999999999999981,-0.26164958918958564,0.22707110992114019
2095.0,0.18,0.03999999999999999,0.13,0.010000000000000002,-0.26164958918958564,0.22707110992114019
2096.0,0.2,0.060000000000000005,0.13,0.010000000000000002,-0.26164958918958564,0.22707110992114019
2097.0,0.23,0.09,0.13,0.010000000000000009,-0.26164958918958564,0.22707110992114019
2098.0,0.26,0.12,0.13,0.010000000000000009,-0.26164958918958564,0.22707110992114019
2099.0,0.3,0.15999999999999998,0.13,0.010000000000000009,-0.26164958918958564,0.22707110992114019
2100.0,0.33,0.2,0.13,0.0,-0.26164958918958564,0.22707110992114019
2101.0,0.39,0.24,0.13,0.020000000000000018,-0.26164958918958564,0.22707110992114019
2102.0,0.42,0.27999999999999997,0.13,0.010000000000000009,-0.26164958918958564,0.22707110992114019
2103.0,0.47,0.31999999999999995,0.13,0.020000000000000018,-0.26164958918958564,0.22707110992114019
2104.0,0.51,0.365,0.13,0.015000000000000013,-0.26164958918958564,0.22707110992114019
2105.0,0.56,0.41000000000000003,0.13,0.020000000000000018,-0.26164958918958564,0.22707110992114019
2106.0,0.61,0.46499999999999997,0.13,0.015000000000000013,-0.26164958918958564,0.22707110992114019
2107.0,0.65,0.51,0.13,0.010000000000000009,-0.26164958918958564,0.22707110992114019
2108.0,0.69,0.5499999999999999,0.13,0.010000000000000009,-0.26164958918958564,0.22707110992114019
2109.0,0.72,0.575,0.13,0.015000000000000013,-0.26164958918958564,0.22707110992114019
2110.0,0.73,0.595,0.13,0.0050000000000000044,-0.26164958918958564,0.22707110992114019
2111.0,0.75,0.615,0.13,0.0050000000000000044,-0.26164958918958564,0.22707110992114019
2112.0,0.76,0.6174999999999999,0.13,0.012500000000000067,-0.26164958918958564,0.22707110992114019
2113.0,0.77,0.625,0.13,0.015000000000000013,-0.26164958918958564,0.22707110992114019
2114.0,0.76,0.63,0.13,0.0,-0.26164958918958564,0.22707110992114019
